State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls
MA,57,510,352-4541,no,no,0,154.200000,78,26.210000,196.700000,85,16.720000,253.500000,97,11.410000,10.100000,9,2.730000,1
AZ,127,415,373-5928,no,yes,14,143.200000,99,24.340000,169.900000,91,14.440000,221.600000,77,9.970000,11.600000,1,3.130000,1
SD,122,415,406-7737,yes,yes,40,216.400000,80,36.790000,249.700000,90,21.220000,185.900000,99,8.370000,12.700000,4,3.430000,1
MT,33,510,332-7607,no,yes,35,161.900000,85,27.520000,151.200000,82,12.850000,191.000000,131,8.590000,8.500000,2,2.300000,1
VT,94,408,359-7788,no,no,0,118.700000,90,20.180000,205.100000,57,17.430000,172.200000,100,7.750000,10.400000,6,2.810000,3
UT,100,408,384-1549,no,no,0,179.100000,123,30.450000,196.600000,132,16.710000,186.700000,116,8.400000,10.200000,10,2.750000,1
HI,106,415,352-8508,no,no,0,147.900000,97,25.140000,209.300000,99,17.790000,162.100000,80,7.290000,8.800000,5,2.380000,2
DC,148,415,404-1002,no,yes,38,209.200000,110,35.560000,116.600000,73,9.910000,109.600000,105,4.930000,16.500000,4,4.460000,2
WI,120,415,414-2905,no,yes,29,244.300000,140,41.530000,322.300000,89,27.400000,166.800000,83,7.510000,10.600000,6,2.860000,0
UT,91,415,380-9849,no,yes,34,175.300000,96,29.800000,262.300000,122,22.300000,143.900000,76,6.480000,5.600000,11,1.510000,1
WA,86,510,387-6498,no,no,0,150.500000,92,25.590000,120.300000,95,10.230000,271.200000,96,12.200000,9.000000,2,2.430000,1
SD,78,415,360-6024,no,yes,25,197.400000,73,33.560000,295.700000,113,25.130000,211.700000,73,9.530000,13.200000,2,3.560000,0
MT,94,510,352-5815,no,no,0,163.500000,136,27.800000,143.700000,111,12.210000,253.400000,82,11.400000,12.600000,5,3.400000,1
NJ,85,415,366-2273,no,no,0,236.900000,93,40.270000,197.700000,113,16.800000,309.100000,78,13.910000,11.400000,7,3.080000,2
CT,89,415,414-9119,no,no,0,82.300000,77,13.990000,167.200000,80,14.210000,194.700000,70,8.760000,7.200000,4,1.940000,1
VA,128,415,409-8796,no,no,0,216.000000,111,36.720000,153.700000,115,13.060000,227.000000,74,10.220000,12.700000,4,3.430000,1
NC,115,415,337-2442,yes,no,0,180.000000,119,30.600000,198.800000,126,16.900000,217.100000,70,9.770000,12.400000,3,3.350000,1
AK,76,415,404-1931,no,no,0,143.700000,55,24.430000,173.100000,108,14.710000,239.100000,95,10.760000,5.800000,6,1.570000,1
MD,75,415,367-9765,no,yes,39,198.200000,107,33.690000,280.400000,132,23.830000,129.600000,73,5.830000,11.300000,7,3.050000,1
IL,90,415,378-7299,no,yes,29,185.600000,106,31.550000,219.700000,113,18.670000,152.100000,120,6.840000,11.100000,5,3.000000,2
CT,30,408,410-5192,no,no,0,137.600000,108,23.390000,162.000000,80,13.770000,187.700000,126,8.450000,5.800000,10,1.570000,3
KS,105,415,405-1108,yes,no,0,273.900000,119,46.560000,278.600000,103,23.680000,255.300000,90,11.490000,10.900000,7,2.940000,1
MA,102,415,392-1734,no,yes,31,125.300000,92,21.300000,141.200000,108,12.000000,168.200000,68,7.570000,6.300000,2,1.700000,3
NJ,83,415,395-6030,no,no,0,178.800000,102,30.400000,167.900000,84,14.270000,178.900000,65,8.050000,8.600000,4,2.320000,3
AR,63,510,330-5168,no,yes,49,214.900000,86,36.530000,198.200000,89,16.850000,170.800000,139,7.690000,8.200000,5,2.210000,0
MS,155,408,334-3142,no,no,0,163.000000,93,27.710000,203.900000,102,17.330000,159.000000,109,7.150000,15.100000,4,4.080000,2
ND,82,415,362-9983,no,yes,29,163.800000,77,27.850000,134.900000,112,11.470000,79.300000,95,3.570000,8.800000,2,2.380000,2
IN,87,510,414-2606,no,no,0,189.500000,113,32.220000,204.900000,100,17.420000,221.700000,93,9.980000,13.400000,3,3.620000,1
MI,115,415,402-4501,no,yes,26,155.200000,110,26.380000,230.900000,133,19.630000,261.600000,100,11.770000,4.500000,4,1.220000,0
AR,99,510,387-2604,yes,no,0,242.300000,102,41.190000,350.900000,102,29.830000,163.100000,93,7.340000,11.300000,3,3.050000,0
VT,121,415,400-3343,yes,yes,44,254.100000,127,43.200000,180.200000,108,15.320000,196.200000,129,8.830000,8.700000,4,2.350000,3
WV,54,510,353-2450,no,yes,33,112.000000,90,19.040000,208.000000,112,17.680000,150.300000,83,6.760000,11.300000,4,3.050000,2
ME,105,408,406-2032,no,no,0,115.500000,73,19.640000,267.300000,83,22.720000,114.200000,90,5.140000,13.300000,5,3.590000,3
IA,73,415,409-4462,no,no,0,137.100000,102,23.310000,210.800000,114,17.920000,191.400000,120,8.610000,11.100000,4,3.000000,1
CT,95,415,392-5941,no,no,0,198.400000,113,33.730000,235.900000,144,20.050000,325.600000,99,14.650000,10.100000,3,2.730000,0
NM,21,415,334-9182,no,yes,19,132.700000,94,22.560000,204.600000,101,17.390000,154.700000,78,6.960000,12.900000,7,3.480000,3
OR,163,408,346-3445,no,yes,25,219.600000,99,37.330000,210.400000,99,17.880000,242.700000,88,10.920000,13.800000,8,3.730000,2
VT,57,415,368-9507,no,no,0,169.600000,96,28.830000,234.700000,112,19.950000,285.400000,83,12.840000,11.200000,4,3.020000,0
RI,104,408,382-3966,yes,no,0,160.400000,73,27.270000,293.900000,103,24.980000,306.600000,90,13.800000,12.600000,5,3.400000,4
RI,83,415,334-5844,no,yes,20,95.000000,89,16.150000,167.900000,92,14.270000,200.600000,79,9.030000,11.200000,2,3.020000,0
NM,141,415,362-9411,no,no,0,160.100000,87,27.220000,256.700000,120,21.820000,270.000000,107,12.150000,7.000000,1,1.890000,2
AL,95,415,390-3565,no,no,0,194.600000,114,33.080000,232.800000,106,19.790000,173.400000,92,7.800000,3.800000,2,1.030000,3
MT,184,415,417-4810,no,no,0,236.400000,73,40.190000,287.300000,120,24.420000,192.000000,94,8.640000,13.800000,4,3.730000,1
CT,74,408,384-3389,no,no,0,157.100000,95,26.710000,213.100000,36,18.110000,280.400000,77,12.620000,7.600000,3,2.050000,2
TN,67,415,414-9717,no,no,0,179.800000,125,30.570000,173.200000,86,14.720000,272.800000,97,12.280000,10.900000,4,2.940000,0
ID,104,415,357-1700,yes,no,0,148.200000,108,25.190000,161.800000,113,13.750000,259.300000,103,11.670000,11.000000,4,2.970000,0
TX,71,415,376-7207,no,yes,39,183.200000,103,31.140000,209.400000,111,17.800000,172.400000,109,7.760000,11.900000,6,3.210000,1
NH,149,415,368-7706,no,no,0,119.200000,88,20.260000,168.300000,110,14.310000,204.700000,119,9.210000,12.200000,6,3.290000,4
ND,154,408,346-4216,no,yes,35,224.000000,102,38.080000,192.000000,99,16.320000,163.100000,100,7.340000,9.600000,2,2.590000,0
SC,138,510,370-9533,no,yes,21,19.500000,149,3.320000,140.900000,109,11.980000,179.700000,111,8.090000,7.900000,1,2.130000,0
KS,117,415,372-1493,no,no,0,184.800000,83,31.420000,248.600000,101,21.130000,133.100000,113,5.990000,9.600000,8,2.590000,1
ME,130,408,387-6031,no,no,0,176.300000,140,29.970000,201.000000,104,17.090000,161.900000,123,7.290000,11.300000,5,3.050000,1
RI,73,415,366-6248,no,no,0,241.700000,115,41.090000,168.500000,133,14.320000,169.800000,122,7.640000,11.100000,2,3.000000,2
WI,100,510,369-3756,no,yes,38,224.700000,121,38.200000,294.000000,131,24.990000,290.000000,61,13.050000,9.800000,6,2.650000,0
NC,149,510,363-1719,no,no,0,207.300000,115,35.240000,198.400000,82,16.860000,114.100000,83,5.130000,8.600000,4,2.320000,1
OH,29,408,402-6666,no,no,0,196.800000,81,33.460000,168.000000,110,14.280000,132.600000,98,5.970000,12.700000,7,3.430000,2
WY,131,510,408-9779,no,no,0,110.900000,74,18.850000,115.600000,90,9.830000,190.500000,114,8.570000,15.800000,9,4.270000,1
NJ,153,510,407-2441,no,no,0,122.500000,145,20.830000,273.300000,103,23.230000,197.800000,71,8.900000,8.000000,3,2.160000,2
ND,84,510,384-5027,no,no,0,226.900000,144,38.570000,201.600000,122,17.140000,130.200000,121,5.860000,13.200000,5,3.560000,2
WI,133,510,380-3161,no,no,0,187.000000,65,31.790000,141.400000,128,12.020000,238.200000,108,10.720000,10.000000,8,2.700000,2
KY,112,415,360-8135,no,no,0,170.500000,113,28.990000,193.200000,129,16.420000,188.000000,91,8.460000,11.200000,6,3.020000,0
NY,87,415,399-5426,no,no,0,204.800000,101,34.820000,161.000000,80,13.690000,285.700000,89,12.860000,9.500000,3,2.570000,0
MO,72,415,385-2564,no,no,0,165.900000,114,28.200000,235.900000,97,20.050000,210.100000,120,9.450000,12.000000,5,3.240000,2
AZ,66,510,337-8618,no,no,0,154.000000,133,26.180000,198.900000,121,16.910000,151.900000,100,6.840000,9.500000,3,2.570000,4
MN,65,510,354-8491,no,yes,29,158.100000,104,26.880000,322.200000,81,27.390000,210.000000,96,9.450000,8.900000,6,2.400000,1
CO,74,415,394-6278,no,no,0,225.200000,93,38.280000,215.100000,120,18.280000,241.800000,95,10.880000,9.100000,2,2.460000,2
MD,116,408,405-2276,no,no,0,159.400000,79,27.100000,179.500000,88,15.260000,167.800000,71,7.550000,9.700000,2,2.620000,6
AR,68,510,376-1000,no,no,0,172.700000,95,29.360000,139.100000,90,11.820000,174.300000,99,7.840000,11.700000,1,3.160000,2
TN,68,415,397-1659,no,no,0,222.800000,99,37.880000,175.800000,85,14.940000,202.000000,111,9.090000,11.000000,3,2.970000,3
DE,54,415,379-3953,yes,no,0,214.100000,77,36.400000,240.500000,94,20.440000,188.900000,75,8.500000,10.100000,3,2.730000,1
TN,99,408,418-6512,no,no,0,54.800000,92,9.320000,173.000000,103,14.710000,195.100000,125,8.780000,7.500000,3,2.030000,1
WI,107,408,392-5296,no,no,0,134.000000,104,22.780000,174.500000,94,14.830000,311.100000,79,14.000000,7.300000,3,1.970000,3
WV,124,510,355-3814,no,no,0,184.800000,74,31.420000,175.100000,84,14.880000,158.200000,95,7.120000,10.500000,6,2.840000,1
CT,95,415,375-2098,no,yes,36,283.100000,112,48.130000,286.200000,86,24.330000,261.700000,129,11.780000,11.300000,3,3.050000,3
MN,173,510,372-7990,no,no,0,291.800000,143,49.610000,214.300000,134,18.220000,151.200000,119,6.800000,9.900000,2,2.670000,0
MO,110,408,356-4558,no,no,0,222.700000,94,37.860000,105.800000,98,8.990000,214.800000,78,9.670000,13.500000,4,3.650000,1
VA,102,510,398-5788,no,no,0,174.500000,79,29.670000,236.800000,136,20.130000,270.400000,110,12.170000,8.500000,5,2.300000,0
NH,130,408,390-4003,no,no,0,68.400000,86,11.630000,193.300000,110,16.430000,171.500000,139,7.720000,10.400000,4,2.810000,0
OK,91,408,332-8103,no,yes,31,273.000000,78,46.410000,215.500000,98,18.320000,104.700000,114,4.710000,9.600000,2,2.590000,1
CT,64,415,406-9926,yes,no,0,225.300000,134,38.300000,108.200000,87,9.200000,139.600000,132,6.280000,17.300000,9,4.670000,1
TN,176,415,418-2402,no,yes,23,283.200000,130,48.140000,162.600000,74,13.820000,177.700000,104,8.000000,7.200000,6,1.940000,1
MD,93,510,384-3299,yes,no,0,131.400000,78,22.340000,219.700000,106,18.670000,155.700000,103,7.010000,11.100000,2,3.000000,1
WI,84,510,378-9090,no,yes,12,89.700000,87,15.250000,138.600000,73,11.780000,165.800000,114,7.460000,10.700000,2,2.890000,1
SD,138,510,350-6473,no,no,0,127.100000,102,21.610000,247.700000,106,21.050000,207.700000,75,9.350000,5.000000,3,1.350000,3
ND,101,415,379-4583,no,yes,28,105.900000,132,18.000000,231.700000,107,19.690000,281.300000,120,12.660000,10.700000,5,2.890000,1
VA,136,408,411-5078,no,no,0,142.300000,79,24.190000,158.000000,113,13.430000,177.500000,75,7.990000,6.000000,11,1.620000,2
UT,111,510,347-4982,no,no,0,191.300000,80,32.520000,138.500000,94,11.770000,246.000000,107,11.070000,6.400000,3,1.730000,2
MA,132,408,341-9274,no,yes,36,201.900000,93,34.320000,156.300000,75,13.290000,131.300000,92,5.910000,13.700000,5,3.700000,0
SD,128,415,353-7461,no,no,0,247.300000,91,42.040000,182.700000,60,15.530000,143.200000,112,6.440000,14.700000,2,3.970000,3
AL,92,408,371-7366,no,yes,38,242.200000,96,41.170000,159.700000,144,13.570000,210.000000,108,9.450000,8.900000,1,2.400000,1
AL,197,415,395-7923,yes,no,0,127.300000,80,21.640000,222.300000,115,18.900000,173.900000,95,7.830000,13.700000,5,3.700000,5
WV,191,408,351-8398,no,no,0,162.000000,104,27.540000,241.200000,120,20.500000,210.400000,83,9.470000,10.900000,7,2.940000,1
SC,99,415,329-2204,no,yes,33,179.100000,93,30.450000,238.300000,102,20.260000,165.700000,96,7.460000,10.600000,1,2.860000,2
FL,106,415,407-7507,no,yes,31,197.400000,125,33.560000,123.400000,110,10.490000,115.600000,101,5.200000,12.300000,4,3.320000,3
KY,88,415,405-8075,no,no,0,148.200000,82,25.190000,308.700000,67,26.240000,235.400000,79,10.590000,6.400000,4,1.730000,2
UT,78,415,390-9698,no,no,0,193.100000,85,32.830000,172.100000,105,14.630000,129.600000,119,5.830000,10.200000,1,2.750000,0
NY,98,408,403-4917,no,no,0,171.700000,99,29.190000,174.800000,87,14.860000,189.600000,130,8.530000,7.800000,6,2.110000,1
MS,17,408,391-6709,no,yes,35,198.500000,123,33.750000,270.600000,74,23.000000,209.900000,130,9.450000,8.100000,10,2.190000,1
NH,56,415,389-5988,no,yes,24,121.700000,87,20.690000,184.000000,76,15.640000,266.600000,98,12.000000,12.700000,3,3.430000,1
VA,84,415,372-1534,no,no,0,130.200000,105,22.130000,278.000000,60,23.630000,305.400000,74,13.740000,14.000000,6,3.780000,2
VT,95,510,395-6369,no,no,0,203.400000,96,34.580000,168.600000,61,14.330000,173.000000,105,7.790000,13.700000,3,3.700000,2
WY,16,415,400-3197,no,no,0,174.700000,83,29.700000,280.800000,122,23.870000,171.700000,80,7.730000,10.500000,8,2.840000,5
NV,76,510,377-4169,yes,no,0,241.000000,120,40.970000,231.800000,96,19.700000,220.200000,67,9.910000,9.900000,1,2.670000,1
WV,93,415,384-5343,no,no,0,141.700000,95,24.090000,221.000000,100,18.790000,227.100000,71,10.220000,10.200000,3,2.750000,0
WA,83,408,338-4472,no,no,0,134.800000,96,22.920000,167.200000,78,14.210000,161.500000,123,7.270000,7.700000,5,2.080000,2
KS,123,415,332-2126,no,no,0,163.100000,119,27.730000,249.400000,51,21.200000,168.200000,77,7.570000,9.000000,10,2.430000,1
VT,64,408,349-2157,no,no,0,145.500000,116,24.740000,228.400000,110,19.410000,273.400000,91,12.300000,8.900000,8,2.400000,1
OK,82,510,393-4823,no,no,0,329.800000,73,56.070000,208.300000,120,17.710000,267.100000,102,12.020000,10.600000,6,2.860000,0
GA,107,510,385-2683,no,no,0,194.500000,97,33.070000,186.300000,131,15.840000,178.300000,106,8.020000,12.700000,1,3.430000,2
CO,110,510,345-8350,no,no,0,131.900000,93,22.420000,272.700000,106,23.180000,192.800000,105,8.680000,7.100000,4,1.920000,1
AK,96,408,334-4506,no,yes,29,150.000000,91,25.500000,159.400000,75,13.550000,228.100000,55,10.260000,8.500000,3,2.300000,1
TN,47,415,332-3544,no,yes,30,196.600000,93,33.420000,241.400000,140,20.520000,226.000000,118,10.170000,12.900000,4,3.480000,2
KY,115,510,380-5102,no,no,0,99.700000,107,16.950000,145.100000,96,12.330000,149.400000,99,6.720000,14.100000,4,3.810000,2
PA,69,415,395-6149,no,no,0,143.600000,88,24.410000,141.800000,86,12.050000,194.000000,83,8.730000,10.800000,5,2.920000,3
CT,163,408,398-8122,no,yes,40,231.900000,56,39.420000,211.800000,91,18.000000,268.500000,74,12.080000,12.300000,3,3.320000,2
CT,90,415,334-4438,no,no,0,37.800000,80,6.430000,155.300000,105,13.200000,175.000000,111,7.880000,14.200000,5,3.830000,3
MN,98,415,384-7459,no,no,0,72.800000,107,12.380000,186.400000,103,15.840000,175.300000,110,7.890000,10.500000,4,2.840000,3
WY,90,408,368-3931,no,yes,39,94.800000,89,16.120000,219.100000,91,18.620000,197.400000,65,8.880000,11.400000,5,3.080000,1
PA,174,415,353-1352,no,yes,15,221.800000,143,37.710000,210.600000,115,17.900000,221.800000,109,9.980000,12.400000,9,3.350000,1
OR,95,415,348-5725,no,no,0,269.000000,120,45.730000,233.700000,120,19.860000,179.300000,61,8.070000,7.300000,4,1.970000,2
PA,79,415,365-2008,no,no,0,268.300000,114,45.610000,185.500000,111,15.770000,264.600000,88,11.910000,6.300000,7,1.700000,1
OK,123,415,393-3635,no,yes,27,198.700000,127,33.780000,249.000000,105,21.170000,173.200000,124,7.790000,12.500000,5,3.380000,1
VT,99,415,380-8727,no,no,0,115.500000,75,19.640000,218.100000,111,18.540000,254.900000,98,11.470000,11.500000,7,3.110000,7
ID,114,415,381-2376,no,no,0,202.100000,100,34.360000,195.700000,102,16.630000,291.800000,120,13.130000,13.300000,5,3.590000,2
PA,141,510,365-8114,no,no,0,215.600000,113,36.650000,200.600000,81,17.050000,153.800000,107,6.920000,12.400000,6,3.350000,1
NM,132,408,415-5008,no,no,0,169.900000,107,28.880000,209.400000,121,17.800000,206.100000,79,9.270000,11.500000,2,3.110000,1
FL,133,510,392-8318,no,no,0,201.700000,85,34.290000,169.400000,116,14.400000,286.300000,80,12.880000,6.000000,4,1.620000,0
TX,133,408,401-4007,no,no,0,221.100000,133,37.590000,160.200000,140,13.620000,161.800000,84,7.280000,8.400000,3,2.270000,4
VT,93,510,338-7709,no,yes,32,218.700000,117,37.180000,115.000000,61,9.780000,192.700000,85,8.670000,9.400000,5,2.540000,2
MA,34,415,374-1981,no,no,0,293.700000,89,49.930000,272.500000,71,23.160000,178.200000,76,8.020000,11.000000,10,2.970000,2
OR,140,415,333-5101,no,no,0,120.300000,108,20.450000,240.400000,84,20.430000,216.400000,74,9.740000,7.700000,3,2.080000,4
DE,96,415,345-3734,no,yes,26,175.800000,96,29.890000,206.600000,84,17.560000,178.000000,105,8.010000,11.100000,2,3.000000,2
FL,144,510,384-5004,no,no,0,278.500000,95,47.350000,240.700000,90,20.460000,120.000000,90,5.400000,11.600000,5,3.130000,1
ID,24,408,341-9396,no,yes,29,236.300000,105,40.170000,190.800000,114,16.220000,129.000000,105,5.810000,7.200000,2,1.940000,3
MD,54,415,408-6302,no,no,0,273.800000,113,46.550000,119.600000,156,10.170000,267.600000,117,12.040000,11.700000,3,3.160000,1
WV,50,408,348-7193,no,no,0,131.100000,129,22.290000,160.500000,94,13.640000,206.900000,88,9.310000,5.600000,9,1.510000,5
ID,92,415,417-4063,no,yes,23,167.400000,83,28.460000,258.600000,129,21.980000,116.400000,110,5.240000,11.200000,3,3.020000,4
NV,96,408,375-6911,no,no,0,197.700000,68,33.610000,250.500000,53,21.290000,181.200000,67,8.150000,10.500000,3,2.840000,3
OH,146,415,358-3604,no,no,0,169.500000,93,28.820000,230.900000,71,19.630000,269.800000,115,12.140000,9.000000,7,2.430000,2
ID,138,415,339-7485,yes,yes,17,225.200000,116,38.280000,173.400000,88,14.740000,145.800000,99,6.560000,11.700000,4,3.160000,0
SC,102,408,368-3078,no,no,0,174.500000,73,29.670000,213.700000,114,18.160000,164.700000,116,7.410000,10.300000,5,2.780000,4
MO,76,510,418-7055,no,no,0,129.700000,84,22.050000,177.500000,80,15.090000,228.900000,87,10.300000,7.500000,3,2.030000,5
NE,99,415,386-9981,no,no,0,200.000000,66,34.000000,107.900000,104,9.170000,233.700000,82,10.520000,11.400000,2,3.080000,3
NC,83,510,366-2541,no,yes,36,95.900000,87,16.300000,261.600000,105,22.240000,228.600000,109,10.290000,13.300000,4,3.590000,0
ME,36,510,335-3110,no,yes,25,152.800000,110,25.980000,242.800000,67,20.640000,147.400000,74,6.630000,9.100000,2,2.460000,1
MI,70,510,400-7809,no,no,0,129.900000,102,22.080000,208.700000,133,17.740000,231.400000,93,10.410000,14.300000,3,3.860000,1
AZ,109,415,404-3106,yes,no,0,268.400000,85,45.630000,150.600000,131,12.800000,297.900000,84,13.410000,9.700000,8,2.620000,2
AZ,100,415,333-2337,no,no,0,188.500000,152,32.050000,148.300000,115,12.610000,179.800000,88,8.090000,15.200000,5,4.100000,2
HI,104,408,353-6482,no,no,0,170.600000,97,29.000000,162.100000,111,13.780000,210.700000,131,9.480000,6.100000,1,1.650000,1
NJ,106,415,397-8162,no,no,0,191.400000,124,32.540000,200.700000,116,17.060000,230.100000,76,10.350000,8.200000,3,2.210000,1
MS,84,510,380-6722,no,no,0,75.300000,96,12.800000,179.900000,113,15.290000,193.800000,134,8.720000,12.300000,1,3.320000,1
MA,80,510,329-2918,no,no,0,149.800000,123,25.470000,276.300000,75,23.490000,241.400000,75,10.860000,10.900000,7,2.940000,2
SC,100,510,348-8022,no,no,0,115.900000,87,19.700000,111.300000,56,9.460000,170.200000,77,7.660000,7.100000,4,1.920000,1
MN,99,408,388-4459,no,no,0,128.800000,86,21.900000,203.900000,105,17.330000,282.600000,131,12.720000,14.100000,4,3.810000,2
WV,50,510,358-3114,no,no,0,131.700000,108,22.390000,216.500000,103,18.400000,196.100000,126,8.820000,11.000000,5,2.970000,1
MS,105,415,343-9654,no,no,0,101.400000,48,17.240000,159.100000,119,13.520000,259.200000,53,11.660000,12.200000,2,3.290000,1
VA,113,415,401-9909,no,yes,23,149.000000,104,25.330000,235.800000,67,20.040000,201.800000,76,9.080000,9.500000,5,2.570000,4
MS,111,415,404-9978,no,yes,36,96.800000,123,16.460000,170.600000,105,14.500000,166.000000,85,7.470000,13.400000,4,3.620000,2
NM,161,408,397-8011,no,no,0,107.500000,121,18.280000,256.400000,46,21.790000,247.200000,131,11.120000,12.600000,3,3.400000,2
TX,70,415,341-8719,no,no,0,232.800000,95,39.580000,303.400000,111,25.790000,255.600000,104,11.500000,12.900000,7,3.480000,0
HI,97,415,408-1242,no,yes,43,121.100000,105,20.590000,260.200000,115,22.120000,222.400000,100,10.010000,8.300000,5,2.240000,3
WA,130,510,406-7726,no,no,0,124.300000,70,21.130000,270.700000,99,23.010000,239.500000,83,10.780000,3.500000,6,0.950000,0
WI,92,415,351-2773,no,no,0,157.700000,101,26.810000,298.600000,100,25.380000,216.900000,99,9.760000,13.800000,3,3.730000,1
